row_id,x,y,accuracy,time,place_id,Hour,Weekday,Month,Year,Day
4720791,1.0402,2.6124,61,22693,7203076986,18.2166666667,1.75902777778,0.525300925926,0.0431754185693,15.7590277778
4745979,1.1619,2.6434,147,772310,5606572086,7.83333333333,4.32638888889,5.8775462963,1.46938736682,171.326388889
4772793,1.0351,2.6896,9,124476,3312463746,10.6,2.44166666667,2.88138888889,0.236826484018,86.4416666667
4779090,1.1535,2.558,37,720328,8016466275,5.46666666667,3.22777777778,4.67425925926,1.3704870624,135.227777778
4791378,1.0453,2.5033,68,222757,8606102186,16.6166666667,0.692361111111,5.15641203704,0.423814687976,154.692361111
4806700,1.1989,2.6697,68,347129,1625016294,1.48333333333,3.06180555556,8.03539351852,0.660443302892,241.061805556
4807497,1.2025,2.741,64,760475,8173127695,2.58333333333,3.10763888889,5.60358796296,1.44687024353,163.107638889
4814471,1.0695,2.5129,32,770752,1228935308,5.86666666667,3.24444444444,5.84148148148,1.46642313546,170.244444444
4822347,1.1464,2.6695,7,192873,5261906348,22.55,0.939583333333,4.46465277778,0.366957762557,133.939583333
4829916,1.1909,2.6596,69,209803,5261906348,16.7166666667,5.69652777778,4.85655092593,0.399168569254,145.696527778
4845741,1.071,2.6598,9,560995,9713454201,13.9166666667,4.57986111111,0.98599537037,1.06734208524,24.5798611111
4852974,1.0411,2.7435,10,184765,2946102544,7.41666666667,2.30902777778,4.27696759259,0.351531582953,128.309027778
4854576,1.0217,2.5072,64,200397,8606102186,3.95,6.16458333333,4.63881944444,0.38127283105,139.164583333
4860191,1.0153,2.5154,75,86105,8606102186,19.0833333333,3.79513888889,1.9931712963,0.163822298326,59.7951388889
4860248,1.1575,2.6877,24,664378,6683426742,8.96666666667,6.37361111111,3.37912037037,1.26403729072,96.3736111111
4866197,1.0204,2.5926,6,747702,1097200869,5.7,1.2375,5.30791666667,1.42256849315,154.2375
4885317,1.1706,2.5451,160,127691,4932578245,16.1833333333,4.67430555556,2.95581018519,0.242943302892,88.6743055556
4893164,1.2179,2.7401,66,578018,8048985799,9.63333333333,2.40138888889,1.3800462963,1.09972983257,36.4013888889
4895886,1.1292,2.6209,57,44384,5606572086,19.7333333333,2.82222222222,1.02740740741,0.0844444444444,30.8222222222
4897111,1.1908,2.5811,1,654338,6097504486,9.63333333333,6.40138888889,3.14671296296,1.24493531202,89.4013888889
4905557,1.2243,2.6271,9,182376,6650268891,15.6,0.65,4.22166666667,0.34698630137,126.65
4907258,1.183,2.7446,59,64150,5009192468,13.1666666667,2.54861111111,1.4849537037,0.122050989346,44.5486111111
4921079,1.0385,2.6725,94,64107,3312463746,12.45,2.51875,1.48395833333,0.121969178082,44.51875
4944977,1.1004,2.6004,65,479247,4423196276,19.45,3.81041666667,11.0936805556,0.911809360731,332.810416667
4961592,1.0584,2.6679,71,490678,7914558846,17.9666666667,4.74861111111,11.358287037,0.933557838661,340.748611111
4966185,1.2131,2.7204,166,675947,2946102544,9.78333333333,0.407638888889,3.6469212963,1.28604832572,104.407638889
4973675,1.1033,2.544,18,38642,4932578245,20.0333333333,5.83472222222,0.894490740741,0.0735197869102,26.8347222222
4988616,1.0952,2.619,64,403495,8780655195,4.91666666667,0.204861111111,9.34016203704,0.767684550989,280.204861111
5007726,1.2194,2.6619,165,194873,5270522918,7.88333333333,2.32847222222,4.51094907407,0.370762937595,135.328472222
5012086,1.0498,2.5576,67,619441,8047497583,4.01666666667,3.16736111111,2.33891203704,1.17854071537,65.1673611111
5020097,1.2077,2.6666,149,684319,5270522918,5.31666666667,6.22152777778,3.84071759259,1.30197678843,110.221527778
5029244,1.0016,2.6766,27,475432,3490907740,3.86666666667,1.16111111111,11.0053703704,0.904550989346,330.161111111
5029374,1.0909,2.5031,40,718300,1228935308,19.6666666667,1.81944444444,4.62731481481,1.36662861492,133.819444444
5033115,1.1262,2.6641,131,592178,5270522918,5.63333333333,5.23472222222,1.70782407407,1.12667047184,46.2347222222
5034147,1.0273,2.683,5,388125,3312463746,12.75,3.53125,8.984375,0.738441780822,269.53125
5039267,1.0095,2.67,34,671338,9237487147,4.96666666667,4.20694444444,3.54023148148,1.27727929985,101.206944444
5057700,1.2266,2.5654,74,686619,3992589015,19.65,0.81875,3.89395833333,1.30635273973,111.81875
5082056,1.2343,2.6772,318,67784,2327054745,1.73333333333,5.07222222222,1.56907407407,0.12896499239,47.0722222222
5086284,1.1569,2.5665,76,349048,2355236719,9.46666666667,4.39444444444,8.07981481481,0.664094368341,242.394444444
5093084,1.2354,2.5789,113,234713,6766324666,23.8833333333,1.99513888889,5.4331712963,0.446562024353,162.995138889
5106449,1.0919,2.5061,65,771402,5668367736,16.7,3.69583333333,5.85652777778,1.46765981735,170.695833333
5127265,1.2325,2.5909,55,30890,6766324666,10.8333333333,0.451388888889,0.715046296296,0.0587709284627,21.4513888889
5127911,1.2324,2.6933,256,24096,1479000473,17.6,2.73333333333,0.557777777778,0.0458447488584,16.7333333333
5133530,1.0609,2.6997,165,457510,2946102544,17.1666666667,2.71527777778,10.5905092593,0.87045281583,317.715277778
5176529,1.0565,2.5914,70,411262,3850008710,14.3666666667,5.59861111111,9.5199537037,0.78246194825,285.598611111
5182547,1.2405,2.6607,73,392174,6603539415,8.23333333333,6.34305555556,9.07810185185,0.746145357686,272.343055556
5215931,1.2418,2.7466,50,73886,8048985799,7.43333333333,2.30972222222,1.71032407407,0.140574581431,51.3097222222
5225562,1.2418,2.7495,166,294415,6780386626,10.9166666667,1.45486111111,6.81516203704,0.560150304414,204.454861111
5237905,1.2212,2.7444,66,586255,8048985799,2.91666666667,1.12152777778,1.57071759259,1.11540144597,42.1215277778
5242075,1.2445,2.5957,40,481384,7551043473,7.06666666667,5.29444444444,11.1431481481,0.915875190259,334.294444444
5256174,1.1664,2.7456,66,11314,5009192468,20.5666666667,0.856944444444,0.261898148148,0.0215258751903,7.85694444444
5261165,1.118,2.536,116,202589,4932578245,16.4833333333,0.686805555556,4.68956018519,0.385443302892,140.686805556
5272788,1.2455,2.7482,165,580451,7251559978,2.18333333333,4.09097222222,1.43636574074,1.10435882801,38.0909722222
5273914,1.2174,2.7314,68,569485,8048985799,11.4166666667,3.47569444444,1.18252314815,1.08349505327,30.4756944444
5287899,1.1345,2.7343,15,68436,5009192468,12.6,5.525,1.58416666667,0.130205479452,47.525
5295355,1.1506,2.6278,64,114523,9598377925,12.7166666667,2.52986111111,2.65099537037,0.217890030441,79.5298611111
5357866,1.1613,2.701,8,331493,6683426742,4.88333333333,6.20347222222,7.67344907407,0.630694444444,230.203472222
5360413,1.1757,2.5683,57,478715,2355236719,10.5833333333,3.44097222222,11.0813657407,0.91079718417,332.440972222
5388609,1.066,2.6716,2,17290,3312463746,0.166666666667,5.00694444444,0.400231481481,0.032895738204,12.0069444444
5392400,1.0479,2.6604,207,492634,5270522918,2.56666666667,6.10694444444,11.4035648148,0.937279299848,342.106944444
5398913,1.2009,2.6486,172,424519,7707808405,19.3166666667,0.804861111111,9.8268287037,0.807684550989,294.804861111
5401307,1.242,2.6262,113,342603,7707808405,22.05,6.91875,7.930625,0.651832191781,237.91875
5449970,1.0512,2.5877,5,689202,5283227804,14.7,2.6125,3.95375,1.31126712329,113.6125
5461088,1.1719,2.6848,64,645495,6683426742,6.25,0.260416666667,2.94201388889,1.22811073059,83.2604166667
5474295,1.1648,2.6923,36,381807,3533177779,3.45,6.14375,8.838125,0.726421232877,265.14375
5486777,1.0016,2.5086,59,485122,8606102186,21.3666666667,0.890277777778,11.2296759259,0.922987062405,336.890277778
5487603,1.0448,2.5426,66,360676,6399991653,11.2666666667,5.46944444444,8.34898148148,0.686217656012,250.469444444
5490650,1.1866,2.5584,53,610100,2355236719,16.3333333333,3.68055555556,2.12268518519,1.16076864536,58.6805555556
5494975,1.01,2.6032,68,355823,1097200869,2.38333333333,2.09930555556,8.23664351852,0.676984398782,247.099305556
5497500,1.2253,2.6688,79,484188,6603539415,5.8,0.241666666667,11.2080555556,0.921210045662,336.241666667
5517385,1.04,2.5942,77,171319,1097200869,23.3166666667,6.97152777778,3.96571759259,0.325949391172,118.971527778
5518898,1.0312,2.5453,223,759926,4932578245,17.4333333333,2.72638888889,5.59087962963,1.44582572298,162.726388889
5526138,1.0015,2.7137,61,112166,9796247868,21.4333333333,0.893055555556,2.59643518519,0.213405631659,77.8930555556
5526481,1.0398,2.6305,163,244768,7470997042,23.4666666667,1.97777777778,5.66592592593,0.465692541857,169.977777778
5527441,1.0339,2.7091,20,522374,2460093296,18.2333333333,5.75972222222,0.0919907407407,0.993862252664,362.759722222
5533982,1.1277,2.6394,65,41590,5606572086,21.1666666667,0.881944444444,0.962731481481,0.0791286149163,28.8819444444
5547404,1.1611,2.6287,64,462014,5606572086,20.2333333333,5.84305555556,10.6947685185,0.879022070015,320.843055556
5550942,1.2198,2.6584,52,393659,1435128522,8.98333333333,0.374305555556,9.11247685185,0.748970700152,273.374305556
5560480,1.0182,2.5921,80,386558,1097200869,10.6333333333,2.44305555556,8.94810185185,0.73546042618,268.443055556
5564814,1.0755,2.5848,58,677145,6861654717,5.75,1.23958333333,3.67465277778,1.28832762557,105.239583333
5568171,1.0725,2.6616,69,713545,9632980559,12.4166666667,5.51736111111,4.51724537037,1.35758181126,130.517361111
5568852,1.0338,2.6045,31,589759,3333445626,13.3166666667,3.55486111111,1.6518287037,1.12206811263,44.5548611111
5578502,1.0829,2.7064,99,195103,3312463746,11.7166666667,2.48819444444,4.51627314815,0.371200532725,135.488194444
5594013,1.2425,2.6715,21,148352,2327054745,0.533333333333,5.02222222222,3.43407407407,0.282252663623,103.022222222
5605340,1.0162,2.6732,10,65618,3312463746,13.6333333333,3.56805555556,1.51893518519,0.124843987823,45.5680555556
5607968,1.2295,2.6787,10,415438,8258328058,11.9666666667,1.49861111111,9.61662037037,0.790407153729,288.498611111
5617168,1.2011,2.7461,81,657804,7251559978,19.4,1.80833333333,3.22694444444,1.25152968037,91.8083333333
5621831,1.0508,2.6961,63,739411,3312463746,11.5166666667,2.47986111111,5.11599537037,1.40679414003,148.479861111
5626774,1.1192,2.5053,59,664303,2091848583,7.71666666667,6.32152777778,3.37738425926,1.26389459665,96.3215277778
5627824,1.0097,2.6003,8,6992,1913341282,20.5333333333,4.85555555556,0.161851851852,0.013302891933,4.85555555556
5641192,1.1442,2.6134,12,161847,8780655195,9.45,0.39375,3.74645833333,0.307928082192,112.39375
5642679,1.1261,2.6531,60,757760,5261906348,5.33333333333,1.22222222222,5.54074074074,1.44170471842,161.222222222
5644848,1.1719,2.6987,60,69375,6683426742,4.25,6.17708333333,1.60590277778,0.131992009132,48.1770833333
5646610,1.2096,2.6848,75,518585,3952821602,3.08333333333,3.12847222222,0.00428240740741,0.986653348554,360.128472222
5659135,1.0115,2.6572,73,92833,6237569496,11.2166666667,1.46736111111,2.14891203704,0.176622907154,64.4673611111
5667275,1.0147,2.6378,169,350094,6237569496,2.9,5.12083333333,8.10402777778,0.666084474886,243.120833333
5673109,1.1813,2.5178,58,187187,3992589015,23.7833333333,3.99097222222,4.33303240741,0.356139649924,129.990972222
5689028,1.0482,2.512,60,673926,5788646225,0.1,6.00416666667,3.60013888889,1.28220319635,103.004166667
5693695,1.2311,2.5848,693,387312,3683087833,23.2,2.96666666667,8.96555555556,0.736894977169,268.966666667
5694549,1.1503,2.561,47,719351,5846632142,13.1833333333,2.54930555556,4.65164351852,1.3686282344,134.549305556
5695961,1.0543,2.7017,71,125343,3312463746,1.05,3.04375,2.90145833333,0.238476027397,87.04375
5719941,1.0152,2.6819,11,44043,3312463746,14.05,2.58541666667,1.01951388889,0.0837956621005,30.5854166667
5726441,1.0216,2.6617,81,30042,1582523772,20.7,6.8625,0.695416666667,0.0571575342466,20.8625
5727294,1.0794,2.7289,10,729258,6313450246,10.3,2.42916666667,4.88097222222,1.38747716895,141.429166667
5732005,1.2342,2.7294,16,590415,8048985799,0.25,4.01041666667,1.66701388889,1.12331621005,45.0104166667
5732608,1.2447,2.737,448,609699,8048985799,9.65,3.40208333333,2.11340277778,1.16000570776,58.4020833333
5732627,1.224,2.6299,72,287600,7707808405,17.3333333333,3.72222222222,6.65740740741,0.547184170472,199.722222222
5745192,1.2488,2.6142,6,207879,4000153867,8.65,4.36041666667,4.81201388889,0.395507990868,144.360416667
5780325,1.0884,2.6443,67,731010,1435128522,15.5,3.64583333333,4.92152777778,1.39081050228,142.645833333
5789533,1.2234,2.7365,64,168185,3083446565,19.0833333333,4.79513888889,3.8931712963,0.319986681887,116.795138889
5792293,1.0716,2.6528,13,776081,5270522918,22.6833333333,6.94513888889,5.96483796296,1.47656202435,173.945138889
5798145,1.2424,2.6639,159,678279,8258328058,0.65,2.02708333333,3.70090277778,1.29048515982,106.027083333
5806903,1.2248,2.6481,523,737620,6502303487,5.66666666667,1.23611111111,5.07453703704,1.40338660578,147.236111111
5806980,1.1174,2.5671,66,116896,1812226671,4.26666666667,4.17777777778,2.70592592593,0.222404870624,81.1777777778
5815157,1.1643,2.5547,6,764044,6097504486,14.0666666667,5.58611111111,5.6862037037,1.45366057839,165.586111111
5862166,1.1048,2.7258,67,475092,7755185815,22.2,0.925,10.9975,0.903904109589,329.925
5882372,1.1674,2.6151,76,471514,6004814019,10.5666666667,5.44027777778,10.9146759259,0.897096651446,327.440277778
5883454,1.1628,2.5627,62,36675,2355236719,11.25,4.46875,0.848958333333,0.0697773972603,25.46875
5886805,1.1863,2.6767,8,738929,3533177779,3.48333333333,2.14513888889,5.10483796296,1.40587709285,148.145138889
5894662,1.0354,2.6845,7,93374,3312463746,20.2333333333,1.84305555556,2.16143518519,0.177652207002,64.8430555556
5900487,1.0985,2.6638,48,49144,5270522918,3.06666666667,6.12777777778,1.13759259259,0.093500761035,34.1277777778
5943782,1.0213,2.5852,65,205818,1097200869,22.3,2.92916666667,4.76430555556,0.391586757991,142.929166667
5947977,1.2065,2.5153,56,473386,3992589015,17.7666666667,6.74027777778,10.9580092593,0.900658295282,328.740277778
5953439,1.0495,2.6914,23,95025,3312463746,23.75,2.98958333333,2.19965277778,0.180793378995,65.9895833333
5963870,1.0934,2.6724,20,109906,5270522918,7.76666666667,6.32361111111,2.54412037037,0.209105783866,76.3236111111
5970066,1.2241,2.7313,76,580551,8048985799,3.85,4.16041666667,1.43868055556,1.10454908676,38.1604166667
5980443,1.2415,2.6862,167,57797,7162308755,3.28333333333,5.13680555556,1.33789351852,0.109963850837,40.1368055556
5981191,1.2417,2.7322,84,25319,8048985799,13.9833333333,3.58263888889,0.586087962963,0.0481716133942,17.5826388889
5993227,1.2388,2.7353,143,477667,3946571143,17.1166666667,2.71319444444,11.0571064815,0.908803272451,331.713194444
6015553,1.1236,2.5653,7,73234,4932578245,20.5666666667,1.85694444444,1.69523148148,0.139334094368,50.8569444444
6020635,1.1722,2.5639,31,344918,2583353713,12.6333333333,1.52638888889,7.98421296296,0.656236681887,239.526388889
6029154,1.164,2.5865,2,465179,9750715036,0.983333333334,1.04097222222,10.7680324074,0.885043759513,323.040972222
6030293,1.0219,2.7198,64,716484,6424972551,13.4,0.558333333333,4.58527777778,1.36317351598,132.558333333
6046876,1.2324,2.6144,60,177496,4000153867,6.26666666667,4.26111111111,4.1087037037,0.337701674277,123.261111111
6097029,1.2415,2.6753,33,423578,2327054745,3.63333333333,0.151388888889,9.8050462963,0.805894216134,294.151388889
6104949,1.0032,2.6608,56,508807,6237569496,8.11666666667,3.33819444444,11.7779398148,0.968049847793,353.338194444
6108525,1.0611,2.536,8,353270,7803770431,7.83333333333,0.326388888889,8.1775462963,0.672127092846,245.326388889
6109459,1.0364,2.682,54,668803,3312463746,10.7166666667,2.44652777778,3.48155092593,1.27245624049,99.4465277778
6118870,1.2405,2.6836,68,267481,7162308755,18.0166666667,3.75069444444,6.19168981481,0.508906012177,185.750694444
6125142,1.033,2.5115,23,49091,5788646225,2.18333333333,6.09097222222,1.13636574074,0.0933999238965,34.0909722222
6125951,1.2313,2.5311,65,194638,1267801529,3.96666666667,2.16527777778,4.50550925926,0.370315829528,135.165277778
6139559,1.092,2.5683,9,205553,6097504486,17.8833333333,2.74513888889,4.7581712963,0.391082572298,142.745138889
6146745,1.0276,2.6956,51,699056,3312463746,10.9333333333,2.45555555556,4.18185185185,1.3300152207,120.455555556
6189776,1.1272,2.6417,78,404280,1623524137,18.0,0.75,9.35833333333,0.769178082192,280.75
6199396,1.0033,2.5169,173,278339,2584530303,6.98333333333,4.29097222222,6.44303240741,0.529564307458,193.290972222
6204980,1.1004,2.5143,137,20537,1854417909,6.28333333333,0.261805555556,0.475393518519,0.0390734398782,14.2618055556
6208183,1.2356,2.7222,68,529258,8048985799,12.9666666667,3.54027777778,0.251342592593,1.00695966514,2.54027777778
6236808,1.2126,2.5265,21,386973,1285051622,17.55,2.73125,8.95770833333,0.73625,268.73125
6242225,1.0263,2.6156,14,371121,6650268891,17.35,5.72291666667,8.59076388889,0.706090182648,257.722916667
6245382,1.1796,2.6429,167,292459,8178619377,2.31666666667,0.0965277777778,6.76988425926,0.556428843227,203.096527778
6254910,1.0866,2.6539,30,648287,6313450246,4.78333333333,2.19930555556,3.00664351852,1.23342275495,85.1993055556
6274815,1.1139,2.6153,79,534128,4423196276,22.1333333333,6.92222222222,0.364074074074,1.01622526636,5.92222222222
6280698,1.0686,2.6719,37,573841,6313450246,12.0166666667,6.50069444444,1.28335648148,1.09178272451,33.5006944444
6285331,1.0543,2.5097,20,586088,3921286906,0.133333333333,1.00555555556,1.56685185185,1.11508371385,42.0055555556
6309994,1.2454,2.7442,245,613456,5163401947,0.266666666666,6.01111111111,2.20037037037,1.16715372907,61.0111111111
6312584,1.2419,2.6774,3,30469,2327054745,3.81666666667,0.159027777778,0.705300925926,0.0579699391172,21.1590277778
6319879,1.1813,2.5151,33,689141,3741484405,13.6833333333,2.57013888889,3.95233796296,1.31115106545,113.570138889
6328642,1.2187,2.519,64,653284,4667077219,16.0666666667,5.66944444444,3.12231481481,1.24292998478,88.6694444444
6338249,1.0093,2.5044,5,385340,3741484405,14.3333333333,1.59722222222,8.91990740741,0.733143074581,267.597222222
6349840,1.2386,2.6914,90,542307,6683426742,14.45,5.60208333333,0.553402777778,1.03178652968,11.6020833333
6353906,1.0097,2.6554,65,391869,6237569496,3.15,6.13125,9.07104166667,0.745565068493,272.13125
6373495,1.1254,2.7143,34,770492,7914558846,1.53333333333,3.06388888889,5.83546296296,1.46592846271,170.063888889
6391392,1.0686,2.6244,15,263976,7098464262,7.6,1.31666666667,6.11055555556,0.502237442922,183.316666667
6391925,1.131,2.6343,65,529204,7098464262,12.0666666667,3.50277777778,0.250092592593,1.00685692542,2.50277777778
6413692,1.2138,2.535,56,718117,3992589015,16.6166666667,1.69236111111,4.6230787037,1.3662804414,133.692361111
6418793,1.1771,2.6438,122,491910,6098899637,14.5,5.60416666667,11.3868055556,0.935901826484,341.604166667
6430218,1.1515,2.5642,64,357446,2355236719,5.43333333333,3.22638888889,8.27421296296,0.680072298326,248.226388889
6432145,1.028,2.7119,182,219685,9710472407,13.4166666667,5.55902777778,5.08530092593,0.417969939117,152.559027778
6460269,1.0384,2.7251,24,569636,2460093296,13.9333333333,3.58055555556,1.18601851852,1.08378234399,30.5805555556
6492729,1.0615,2.6163,54,707646,8780655195,10.1,1.42083333333,4.38069444444,1.34635844749,126.420833333
6503382,1.0032,2.7392,64,189429,6424972551,13.15,5.54791666667,4.38493055556,0.360405251142,131.547916667
6523240,1.0504,2.5425,75,345042,6399991653,14.7,1.6125,7.98708333333,0.65647260274,239.6125
6526824,1.1119,2.6392,69,301799,5606572086,13.9833333333,6.58263888889,6.98608796296,0.574199010654,209.582638889
6532977,1.0913,2.6238,78,294252,8780655195,8.2,1.34166666667,6.81138888889,0.559840182648,204.341666667
6539130,1.227,2.7327,10,587842,8048985799,5.36666666667,2.22361111111,1.6074537037,1.11842085236,43.2236111111
6543421,1.2292,2.7385,10,489919,8048985799,5.31666666667,4.22152777778,11.3407175926,0.932113774734,340.221527778
6544674,1.1021,2.5374,69,456660,7803770431,3.0,2.125,10.5708333333,0.868835616438,317.125
6547530,1.0053,2.6799,52,568033,5161681408,11.2166666667,2.46736111111,1.14891203704,1.08073249619,29.4673611111
6556122,1.0199,2.5858,62,149378,1097200869,17.6333333333,5.73472222222,3.45782407407,0.284204718417,103.734722222
6594475,1.2236,2.5636,508,117991,1097200869,22.5166666667,4.93819444444,2.73127314815,0.224488203957,81.9381944444
6645979,1.0295,2.5822,65,641088,1097200869,4.8,4.2,2.84,1.2197260274,80.2
6671545,1.1508,2.6236,64,404489,5606572086,21.4833333333,0.895138888889,9.3631712963,0.769575722983,280.895138889
6673685,1.2,2.6093,67,267237,5987464133,13.95,3.58125,6.18604166667,0.508441780822,185.58125
6699809,1.105,2.5463,55,135096,4932578245,19.6,2.81666666667,3.12722222222,0.25703196347,93.8166666667
6704971,1.1921,2.7135,73,585131,6683426742,8.18333333333,0.340972222222,1.54469907407,1.1132629376,41.3409722222
6708027,1.191,2.707,81,350204,6683426742,4.73333333333,5.19722222222,8.10657407407,0.666293759513,243.197222222
6711460,1.1611,2.701,8,29487,6683426742,11.45,6.47708333333,0.682569444444,0.0561015981735,20.4770833333
6716031,1.1734,2.5137,498,512035,2199223958,13.9166666667,5.57986111111,11.852662037,0.974191400304,355.579861111
6717362,1.1976,2.5881,670,390004,6766324666,20.0666666667,4.83611111111,9.02787037037,0.74201674277,270.836111111
6725086,1.0914,2.7482,24,643697,8092849958,0.283333333333,6.01180555556,2.90039351852,1.22468987823,82.0118055556
6742874,1.1154,2.6113,18,643376,4423196276,18.9333333333,5.78888888889,2.89296296296,1.22407914764,81.7888888889
6746891,1.2239,2.5329,64,134694,3992589015,12.9,2.5375,3.11791666667,0.256267123288,93.5375
6761164,1.2285,2.5048,103,627125,7536975002,12.0833333333,1.50347222222,2.51678240741,1.19316019787,70.5034722222
6762248,1.1288,2.6399,15,456379,5606572086,22.3166666667,1.92986111111,10.5643287037,0.868300989346,316.929861111
6773520,1.2125,2.5122,61,561602,3992589015,0.0333333333328,5.00138888889,1.0000462963,1.06849695586,25.0013888889
6785050,1.0113,2.5494,91,85740,4932578245,13.0,3.54166666667,1.98472222222,0.163127853881,59.5416666667
6786092,1.0873,2.5028,35,733323,1228935308,6.05,5.25208333333,4.97506944444,1.39521118721,144.252083333
6829847,1.2035,2.6287,11,303213,7707808405,13.55,0.564583333333,7.01881944444,0.576889269406,210.564583333
6839794,1.0184,2.5149,212,124298,2584530303,7.63333333333,2.31805555556,2.87726851852,0.23648782344,86.3180555556
6848533,1.1553,2.5531,11,225140,6097504486,8.33333333333,2.34722222222,5.21157407407,0.428348554033,156.347222222
6852830,1.1233,2.5888,17,534849,3333445626,10.15,0.422916666667,0.380763888889,1.01759703196,6.42291666667
6869547,1.1383,2.612,75,732262,5606572086,12.3666666667,4.51527777778,4.95050925926,1.39319254186,143.515277778
6872436,1.1401,2.747,65,61648,5009192468,19.4666666667,0.811111111111,1.42703703704,0.117290715373,42.8111111111
6877128,1.0121,2.6456,76,464202,6939079446,8.7,0.3625,10.7454166667,0.883184931507,322.3625
6880665,1.2326,2.7323,48,499725,8048985799,0.75,4.03125,11.5677083333,0.950770547945,347.03125
6891917,1.0874,2.6508,61,308458,9713454201,4.96666666667,4.20694444444,7.14023148148,0.586868340944,214.206944444
6903255,1.0408,2.6735,62,366422,3312463746,11.0333333333,2.45972222222,8.48199074074,0.697149923896,254.459722222
6910862,1.118,2.5445,98,621554,3992589015,15.2333333333,4.63472222222,2.38782407407,1.1825608828,66.6347222222
6914279,1.0304,2.674,12,547949,7914558846,12.4833333333,2.52013888889,0.68400462963,1.04252092846,15.5201388889
6917571,1.0443,2.5217,65,581178,5788646225,14.3,4.59583333333,1.45319444444,1.10574200913,38.5958333333
6925276,1.199,2.6587,39,785167,6502303487,6.11666666667,6.25486111111,6.17516203704,1.49384893455,180.254861111
6962892,1.0986,2.6671,24,769268,5270522918,5.13333333333,2.21388888889,5.80712962963,1.46359969559,169.213888889
6963527,1.2436,2.7354,19,196532,6780386626,11.5333333333,3.48055555556,4.54935185185,0.373919330289,136.480555556
7013257,1.1869,2.6809,73,585971,3533177779,22.1833333333,0.924305555556,1.56414351852,1.11486111111,41.9243055556
7017278,1.2372,2.6819,63,525317,8258328058,19.2833333333,0.803472222222,0.160115740741,0.999461567732,364.803472222
7025483,1.0686,2.6535,63,746571,9713454201,10.85,0.452083333333,5.28173611111,1.42041666667,153.452083333
7036494,1.1513,2.6404,65,649158,5606572086,19.3,2.80416666667,3.02680555556,1.23507990868,85.8041666667
7037625,1.0705,2.5247,61,611260,1228935308,11.6666666667,4.48611111111,2.14953703704,1.16297564688,59.4861111111
7041571,1.2245,2.5966,165,263838,7551043473,5.3,1.22083333333,6.10736111111,0.501974885845,183.220833333
7046771,1.0245,2.5906,52,527556,1097200869,8.6,2.35833333333,0.211944444444,1.00372146119,1.35833333333
7048603,1.0897,2.6502,22,57828,5270522918,3.8,5.15833333333,1.33861111111,0.11002283105,40.1583333333
7049380,1.1371,2.7244,9,560739,8323105731,9.65,4.40208333333,0.980069444444,1.06685502283,24.4020833333
7056587,1.1046,2.6764,31,544687,6313450246,6.11666666667,0.254861111111,0.60849537037,1.03631468798,13.2548611111
7064028,1.0714,2.5537,167,75663,4932578245,13.05,3.54375,1.75145833333,0.143955479452,52.54375
7074109,1.0476,2.5077,23,376122,4722771652,4.7,2.19583333333,8.70652777778,0.715605022831,261.195833333
7079845,1.0429,2.5142,14,47937,2584530303,6.95,5.28958333333,1.10965277778,0.0912043378995,33.2895833333
7094764,1.155,2.6469,62,391269,5606572086,17.15,5.71458333333,9.05715277778,0.744423515982,271.714583333
7106791,1.2056,2.5308,71,76344,3992589015,0.4,4.01666666667,1.76722222222,0.145251141553,53.0166666667
7124618,1.011,2.5857,24,91846,1097200869,18.7666666667,0.781944444444,2.12606481481,0.174745053272,63.7819444444
7139481,1.0707,2.5855,166,465086,6861654717,23.4333333333,0.976388888889,10.7658796296,0.884866818874,322.976388889
7145276,1.1097,2.6609,790,558016,4053732687,12.2666666667,2.51111111111,0.917037037037,1.06167427702,22.5111111111
7168404,1.2265,2.7264,69,56799,8048985799,10.65,4.44375,1.31479166667,0.108065068493,39.44375
7176487,1.1941,2.6851,58,54368,3952821602,18.1333333333,2.75555555556,1.25851851852,0.103439878234,37.7555555556
7188870,1.0413,2.6219,785,717596,7098464262,7.93333333333,1.33055555556,4.61101851852,1.3652891933,133.330555556
7219182,1.1063,2.5731,65,713086,1812226671,4.76666666667,5.19861111111,4.50662037037,1.35670852359,130.198611111
7219364,1.2497,2.7326,2,389212,6829001048,6.86666666667,4.28611111111,9.00953703704,0.740509893455,270.286111111
7226089,1.1874,2.5181,75,331229,3992589015,0.483333333334,6.02013888889,7.66733796296,0.630192161339,230.020138889
7240336,1.0947,2.7211,65,774471,2460093296,19.85,5.82708333333,5.92756944444,1.47349885845,172.827083333
7256634,1.1743,2.5777,189,628811,6097504486,16.1833333333,2.67430555556,2.55581018519,1.19636796043,71.6743055556
7258574,1.0114,2.7093,161,782942,2460093296,17.0333333333,4.70972222222,6.12365740741,1.48961567732,178.709722222
7260317,1.0689,2.5968,62,243187,6861654717,21.1166666667,0.879861111111,5.6293287037,0.462684550989,168.879861111
7273655,1.2207,2.674,74,359294,2215268322,12.2333333333,4.50972222222,8.31699074074,0.683588280061,249.509722222
7276032,1.2438,2.6572,170,491607,5270522918,9.45,5.39375,11.3797916667,0.935325342466,341.39375
7276909,1.2461,2.5516,18,307579,1999597424,14.3166666667,3.59652777778,7.11988425926,0.585195966514,213.596527778
7286055,1.2418,2.7463,67,580712,8048985799,6.53333333333,4.27222222222,1.44240740741,1.10485540335,38.2722222222
